,dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude
331,4/16/2015,279000.0,6,1.75,2240,11180,1955,98198,47.42,-122.323
332,7/29/2014,295000.0,3,2.0,1810,10530,1991,98022,47.1913,-122.012
333,4/8/2015,640000.0,2,1.0,1070,5000,1924,98103,47.6666,-122.331
334,7/3/2014,940000.0,4,2.0,2490,9525,1968,98040,47.5639,-122.217
335,10/7/2014,260000.0,4,2.5,1960,5238,2003,98038,47.3483,-122.052
336,6/2/2014,559900.0,3,2.75,2930,5569,2004,98072,47.7648,-122.164
337,7/22/2014,791500.0,4,2.0,1510,3500,1911,98103,47.6794,-122.357
338,8/26/2014,265000.0,3,1.75,1420,8250,1954,98133,47.7535,-122.354
339,5/1/2015,245000.0,3,1.75,1740,11547,1954,98178,47.4945,-122.22
340,4/24/2015,485000.0,4,1.75,2560,43995,1962,98052,47.6945,-122.093
341,11/6/2014,684000.0,4,3.5,3040,8414,2010,98059,47.5222,-122.157
342,9/9/2014,425000.0,3,1.75,2500,6840,1957,98125,47.7222,-122.32
343,10/17/2014,309600.0,4,1.75,1275,20000,1991,98070,47.3796,-122.49
344,7/18/2014,552250.0,4,2.5,2580,5823,2002,98065,47.5374,-121.875
345,7/23/2014,165000.0,4,1.0,1000,7134,1943,98178,47.4897,-122.24
346,12/29/2014,239900.0,4,1.0,1000,7134,1943,98178,47.4897,-122.24
347,12/5/2014,320000.0,2,1.0,1070,32633,1930,98059,47.4716,-122.078
348,10/21/2014,206600.0,3,2.0,1390,13464,1987,98030,47.3581,-122.173
349,4/16/2015,387000.0,4,1.75,2500,7690,1973,98155,47.7713,-122.307
350,6/4/2014,299000.0,1,0.75,560,12120,1967,98014,47.675,-121.854
351,9/22/2014,855000.0,4,2.75,2270,10460,1965,98040,47.5603,-122.222
352,1/26/2015,315000.0,3,1.0,1900,14400,1954,98166,47.4147,-122.337
353,12/3/2014,437500.0,2,1.0,990,3120,1907,98103,47.68,-122.353
354,3/24/2015,252000.0,4,1.5,1550,19800,1969,98001,47.3117,-122.27
355,6/4/2014,375000.0,4,1.75,2200,7475,1955,98118,47.543,-122.28
356,8/6/2014,300000.0,4,2.5,1910,4862,2005,98038,47.3607,-122.034
357,10/6/2014,420000.0,4,1.0,1750,9600,1954,98006,47.5759,-122.137
358,5/5/2014,900000.0,3,1.0,1330,77972,1928,98033,47.6891,-122.159
359,8/5/2014,679900.0,3,2.5,2440,5750,2000,98116,47.565,-122.381
360,6/5/2014,463000.0,3,2.5,1640,29970,1992,98053,47.6359,-121.974
361,8/28/2014,380000.0,5,2.5,2760,11340,1978,98059,47.4769,-122.141
362,12/10/2014,329500.0,4,2.5,1820,7912,1994,98038,47.3845,-122.029
363,8/19/2014,604950.0,3,2.5,2110,5608,2013,98033,47.6743,-122.184
364,9/17/2014,795000.0,5,2.5,3040,9570,1966,98006,47.5651,-122.164
365,1/30/2015,465000.0,3,2.0,1840,40438,1994,98045,47.4853,-121.709
366,3/26/2015,673000.0,4,2.5,2990,10400,2002,98166,47.4508,-122.359
367,10/1/2014,810000.0,4,2.5,3520,15420,1991,98074,47.6375,-122.016
368,4/23/2015,785000.0,4,2.75,2440,69415,1989,98075,47.5944,-122.042
369,11/20/2014,338000.0,4,3.0,2090,7500,1986,98056,47.4888,-122.182
370,12/4/2014,280000.0,3,2.25,1430,7222,1993,98056,47.5112,-122.19
371,10/1/2014,315000.0,4,2.25,2180,10754,1954,98133,47.7711,-122.341
372,3/24/2015,530000.0,4,2.25,2180,10754,1954,98133,47.7711,-122.341
373,12/23/2014,380000.0,5,3.0,3450,9914,2004,98023,47.2813,-122.345
374,8/11/2014,297000.0,3,2.25,1450,7562,1994,98056,47.5038,-122.189
375,5/20/2014,730000.0,4,2.5,3230,7331,2004,98075,47.5823,-121.97
376,6/9/2014,450000.0,3,1.75,1640,13500,1940,98125,47.7164,-122.304
377,10/27/2014,275000.0,3,3.0,1590,7750,1997,98038,47.3624,-122.045
378,4/29/2015,595000.0,4,2.0,2020,2849,1960,98115,47.6831,-122.329
379,4/21/2015,435000.0,3,1.5,1300,3348,1904,98144,47.592,-122.307
380,9/16/2014,270000.0,2,1.5,1380,209959,1954,98011,47.7461,-122.195
381,8/5/2014,950000.0,3,3.0,4040,14338,1986,98077,47.7268,-122.06
382,3/13/2015,389000.0,4,2.25,2130,5337,2001,98019,47.7237,-121.959
383,1/21/2015,560000.0,4,2.25,2550,7800,1968,98052,47.6283,-122.095
384,7/28/2014,1350000.0,5,3.5,4800,14984,1998,98006,47.5543,-122.148
385,11/11/2014,799000.0,4,2.25,2510,11585,1969,98040,47.5483,-122.226
386,6/25/2014,365500.0,3,2.0,1410,9600,1983,98072,47.7591,-122.146
387,5/15/2014,252350.0,3,2.0,1650,7352,1979,98058,47.4612,-122.169
388,9/5/2014,403950.0,4,2.5,2120,13780,1993,98146,47.4987,-122.365
389,8/1/2014,385000.0,4,1.5,2040,10726,1954,98177,47.772,-122.358
390,12/10/2014,345000.0,4,1.0,1550,7620,1957,98106,47.5287,-122.35
391,9/17/2014,490000.0,3,2.75,1980,3128,1979,98008,47.6109,-122.114
392,6/18/2014,330000.0,3,2.5,1600,26977,2005,98019,47.7736,-121.901
393,5/12/2014,927000.0,4,2.75,3300,12090,1953,98004,47.6294,-122.218
394,7/28/2014,1120000.0,4,2.5,3840,16619,1983,98040,47.5634,-122.213
395,4/30/2015,330000.0,2,1.0,1220,10000,1950,98028,47.7405,-122.241
396,3/9/2015,530000.0,5,2.25,2720,8800,1958,98008,47.5976,-122.118
397,6/23/2014,365000.0,4,2.0,1940,25600,1962,98006,47.5722,-122.129
398,6/19/2014,378750.0,3,2.5,2160,3000,1909,98118,47.5644,-122.289
399,6/19/2014,269900.0,4,1.75,1530,8750,1968,98058,47.4556,-122.157
400,3/6/2015,557000.0,3,3.5,1710,2096,2008,98122,47.6055,-122.305
401,8/25/2014,360000.0,4,1.75,3730,16980,1974,98022,47.1775,-122.022
402,4/22/2015,352000.0,2,1.0,940,5000,1937,98117,47.6879,-122.385
403,2/24/2015,437000.0,3,2.5,1750,22357,1994,98045,47.4807,-121.779
404,6/18/2014,322500.0,4,2.5,1820,6753,1994,98038,47.3845,-122.032
405,9/12/2014,650000.0,3,3.25,1510,2000,2001,98116,47.5815,-122.402
406,8/6/2014,450000.0,3,2.0,1290,1213,2001,98103,47.6609,-122.344
407,4/17/2015,278500.0,3,2.0,1570,5250,1998,98092,47.3163,-122.188
408,4/27/2015,364950.0,4,2.5,1930,6957,1995,98055,47.4309,-122.191
409,9/11/2014,840000.0,4,3.5,2840,40139,1986,98038,47.401,-122.026
410,3/18/2015,268000.0,3,2.5,1550,8134,1991,98031,47.404,-122.191
411,7/16/2014,517534.0,2,1.0,833,143947,2006,98070,47.3889,-122.482
412,11/4/2014,632925.0,3,2.5,2990,32239,1978,98077,47.7718,-122.095
413,7/23/2014,577500.0,3,2.5,2000,7251,1995,98034,47.7067,-122.2
414,2/12/2015,339000.0,4,1.5,2390,7480,1920,98178,47.504,-122.227
415,9/9/2014,570000.0,3,1.75,2910,37461,1967,98052,47.7015,-122.164
416,6/26/2014,563500.0,4,1.75,2085,174240,1964,98024,47.5753,-121.95
417,1/5/2015,423000.0,4,2.25,2200,9351,1962,98133,47.7448,-122.333
418,12/23/2014,355000.0,3,2.25,1860,5028,2012,98019,47.7318,-121.982
419,7/10/2014,1550000.0,5,4.25,6070,171626,1999,98024,47.5954,-121.95
420,12/3/2014,482000.0,2,1.0,950,3960,1941,98103,47.6885,-122.337
421,7/30/2014,625000.0,3,1.75,1600,9135,1955,98006,47.5724,-122.179
422,12/19/2014,538000.0,3,2.5,2250,11632,1988,98056,47.5272,-122.169
423,1/7/2015,380000.0,3,2.5,2280,10255,1985,98058,47.4334,-122.161
424,7/17/2014,375000.0,2,1.0,940,5120,1909,98122,47.6073,-122.308
425,4/3/2015,245000.0,3,2.5,1530,8500,1996,98038,47.3592,-122.046
426,11/14/2014,310000.0,5,1.75,2190,27260,1947,98166,47.4546,-122.337
427,2/25/2015,1300000.0,3,2.0,2350,15021,1976,98004,47.6408,-122.219
428,5/6/2014,397000.0,4,2.0,1440,7680,1971,98034,47.7245,-122.2
429,5/12/2015,365000.0,3,2.5,2200,4052,2005,98058,47.4362,-122.178
430,10/28/2014,328500.0,4,3.0,2290,8250,1990,98042,47.3739,-122.156
431,9/8/2014,988000.0,4,3.0,4040,19700,1987,98052,47.7205,-122.127
432,7/22/2014,1000000.0,4,2.5,2610,3277,1922,98103,47.6636,-122.33
433,9/3/2014,237000.0,3,2.5,1490,2138,2005,98055,47.4324,-122.197
434,9/19/2014,525000.0,4,2.5,2450,5280,2003,98011,47.7734,-122.224
435,9/16/2014,749000.0,4,2.5,1710,9627,1976,98006,47.559,-122.164
436,8/21/2014,722500.0,5,2.5,4870,11800,1983,98074,47.633,-122.041
437,3/12/2015,843000.0,3,2.5,3130,8750,1991,98052,47.6954,-122.103
438,7/8/2014,438000.0,2,2.0,1270,1372,2000,98115,47.6776,-122.318
439,9/16/2014,578000.0,3,1.75,2120,10875,1977,98146,47.504,-122.382
440,9/23/2014,227950.0,3,1.5,1670,8230,1954,98001,47.2613,-122.255
441,7/22/2014,196000.0,3,2.25,2070,11576,1974,98001,47.3417,-122.271
442,7/15/2014,641000.0,2,1.0,1420,5332,1953,98105,47.6694,-122.275
443,4/22/2015,350000.0,3,1.5,1250,219978,1980,98038,47.4056,-121.955
444,8/19/2014,205000.0,3,1.0,940,7980,1960,98032,47.3838,-122.289
445,12/2/2014,400000.0,3,1.75,1920,9102,1968,98072,47.7487,-122.082
446,11/10/2014,1030000.0,3,2.5,3545,9816,2005,98027,47.5534,-122.078
447,3/19/2015,505000.0,3,2.0,1260,5460,1972,98034,47.7355,-122.18
448,10/9/2014,475000.0,5,2.5,2340,7200,1975,98034,47.7206,-122.211
449,11/5/2014,520000.0,3,2.25,2590,9263,1977,98028,47.7691,-122.262
450,5/2/2015,1450000.0,3,4.5,3970,24920,1977,98034,47.7183,-122.258
451,12/31/2014,333500.0,3,1.75,1220,9732,1965,98011,47.7736,-122.214
452,2/22/2015,232000.0,3,1.0,1400,10403,1976,98038,47.362,-122.029
453,4/21/2015,691100.0,3,2.75,2360,16117,1983,98006,47.5698,-122.121
454,10/14/2014,811000.0,3,1.75,1870,9897,1960,98040,47.5505,-122.221
455,5/20/2014,551000.0,3,2.5,2830,5802,2001,98028,47.7605,-122.234
456,1/8/2015,496500.0,3,2.5,2260,3640,1994,98072,47.7356,-122.157
457,11/26/2014,705000.0,3,3.0,1970,20978,1980,98070,47.3844,-122.438
458,6/12/2014,578000.0,4,2.5,3140,9225,1966,98055,47.4904,-122.226
459,1/28/2015,255000.0,3,1.75,1240,8659,1986,98042,47.3663,-122.089
460,6/26/2014,1050000.0,4,3.5,3450,7832,2007,98006,47.5637,-122.123
461,3/5/2015,348000.0,3,2.25,2570,8491,1989,98042,47.3759,-122.125
462,11/4/2014,230000.0,3,2.0,1510,3413,1985,98031,47.3912,-122.167
463,12/9/2014,359500.0,4,2.25,2390,11250,1988,98023,47.3305,-122.371
464,11/12/2014,330000.0,3,1.0,980,7000,1953,98133,47.7617,-122.357
465,5/23/2014,80000.0,1,0.75,430,5050,1912,98014,47.6499,-121.909
466,12/1/2014,465000.0,3,1.75,1480,6360,1954,98133,47.7311,-122.353
467,10/15/2014,325000.0,4,2.5,1850,7324,1997,98042,47.3701,-122.107
468,1/7/2015,340500.0,3,2.0,2270,28025,1947,98168,47.4857,-122.318
469,1/6/2015,342500.0,3,2.5,1810,5192,1993,98038,47.3724,-122.042
470,6/23/2014,290900.0,2,2.0,1610,17600,1930,98178,47.4855,-122.266
471,2/13/2015,868700.0,3,4.25,3840,6161,2000,98074,47.6336,-122.064
472,11/13/2014,1200000.0,4,2.75,4110,8400,1928,98125,47.717,-122.281
473,10/14/2014,1150000.0,4,3.25,4190,10259,2000,98074,47.6332,-122.066
474,8/11/2014,859900.0,4,2.75,3390,6298,2011,98074,47.5906,-122.062
475,8/8/2014,520000.0,4,2.25,1890,3006,2003,98029,47.5461,-121.998
476,7/11/2014,460000.0,3,2.5,1610,2527,2005,98118,47.5674,-122.29
477,9/1/2014,438924.0,3,1.5,1050,4590,1949,98115,47.6943,-122.29
478,4/6/2015,315000.0,2,1.0,630,6550,1918,98126,47.5486,-122.38
479,7/18/2014,590000.0,4,2.75,2910,10650,1975,98033,47.6658,-122.188
480,11/4/2014,378500.0,4,1.75,1700,8640,1955,98006,47.5772,-122.153
481,6/3/2014,328500.0,3,2.5,1950,8130,1990,98042,47.3875,-122.161
482,3/25/2015,849950.0,3,3.0,2990,9773,1973,98005,47.6344,-122.174
483,10/27/2014,525000.0,3,1.5,1350,6000,1950,98136,47.5275,-122.391
484,4/10/2015,1390000.0,4,3.25,4860,181319,1993,98074,47.6179,-122.005
485,4/28/2015,295000.0,4,2.5,2160,7725,1978,98023,47.3078,-122.378
486,7/11/2014,1070000.0,6,3.5,4860,11793,1998,98006,47.5521,-122.137
487,7/21/2014,207950.0,2,2.0,890,5000,1917,98118,47.5158,-122.264
488,12/16/2014,699900.0,4,2.75,2810,7302,2002,98075,47.5985,-121.977
489,2/10/2015,1280000.0,5,2.5,3400,9500,1977,98027,47.5645,-122.082
490,11/20/2014,452000.0,4,1.5,1580,7350,1963,98052,47.6734,-122.154
491,2/5/2015,370000.0,3,2.0,1680,5036,1987,98055,47.4734,-122.186
492,1/27/2015,232000.0,3,1.75,1300,11230,1968,98042,47.3811,-122.087
493,10/30/2014,669950.0,5,2.5,2820,14062,1960,98034,47.7081,-122.215
494,6/14/2014,397500.0,3,2.0,1510,6710,1972,98034,47.7193,-122.216
495,5/12/2014,490000.0,2,2.5,1230,1391,2004,98112,47.6192,-122.301
496,1/28/2015,725000.0,4,2.0,2110,4140,1925,98116,47.5836,-122.387
497,9/17/2014,299000.0,3,2.75,3080,19635,1958,98032,47.3841,-122.284
498,8/18/2014,625000.0,2,1.5,1490,5750,1900,98116,47.5872,-122.39
499,11/6/2014,437500.0,3,2.5,2120,4500,2000,98065,47.5322,-121.88
500,5/10/2015,650000.0,4,2.5,3180,5438,2003,98065,47.5416,-121.864
501,5/19/2014,475000.0,2,1.0,1490,3825,1929,98117,47.6799,-122.381
502,5/2/2014,342000.0,3,2.0,1930,11947,1966,98042,47.3672,-122.151
503,10/15/2014,1200000.0,4,2.5,2770,7800,1999,98033,47.684,-122.205
504,2/10/2015,280000.0,3,1.5,1670,11610,1963,98055,47.4404,-122.191
505,5/21/2014,240000.0,2,1.75,1330,7200,1993,98188,47.4467,-122.281
506,5/27/2014,529000.0,3,1.0,1210,3328,1924,98107,47.6729,-122.363
507,2/2/2015,442000.0,3,1.0,1190,5100,1941,98136,47.5346,-122.385
508,5/8/2014,615000.0,2,1.0,1540,6872,1946,98119,47.6454,-122.373
509,6/12/2014,1490000.0,4,3.75,4030,10800,2006,98033,47.6821,-122.196
510,5/5/2015,585000.0,4,1.75,2430,7559,1981,98052,47.7206,-122.11
511,3/5/2015,480000.0,4,2.5,2600,7787,2005,98059,47.4877,-122.139
512,7/21/2014,1100000.0,5,3.5,4410,57063,1990,98053,47.6554,-122.018
513,11/5/2014,290000.0,4,1.0,1330,8184,1949,98133,47.7343,-122.347
514,8/20/2014,615000.0,3,1.75,1900,5000,1951,98116,47.5789,-122.393
515,3/11/2015,300000.0,2,1.0,1100,7680,1950,98133,47.7439,-122.339
516,10/29/2014,308000.0,3,1.0,1980,39150,1932,98030,47.3818,-122.225
517,5/7/2015,750000.0,3,2.5,2400,7745,2001,98033,47.6734,-122.173
518,11/14/2014,2250000.0,4,2.25,4760,8036,1916,98112,47.6415,-122.285
519,8/5/2014,890000.0,4,3.25,3180,194278,2005,98059,47.4711,-122.084
520,3/25/2015,288000.0,3,1.0,1190,7560,1958,98058,47.452,-122.177
521,9/6/2014,190000.0,2,1.0,630,6000,1943,98178,47.4973,-122.221
522,3/26/2015,515000.0,5,3.0,2530,5105,2005,98133,47.7546,-122.341
523,11/5/2014,235000.0,4,1.5,1690,11054,1930,98055,47.4667,-122.215
524,8/18/2014,275000.0,2,1.0,940,5000,1951,98126,47.5186,-122.374
525,11/21/2014,727500.0,2,2.0,1240,9119,1952,98004,47.6221,-122.193
526,6/20/2014,650000.0,4,2.5,3040,6587,2003,98053,47.683,-122.039
527,6/18/2014,1600000.0,6,5.0,6050,230652,2001,98024,47.6033,-121.943
528,11/5/2014,365000.0,4,1.0,1590,7085,1944,98125,47.7315,-122.305
529,10/8/2014,662000.0,3,1.75,2500,36947,1984,98052,47.6917,-122.084
530,4/29/2015,270500.0,3,2.5,1780,7848,1978,98038,47.3608,-122.056
531,5/5/2015,200000.0,2,1.5,1360,1898,1978,98092,47.2852,-122.19
532,2/24/2015,970000.0,4,3.25,4740,76230,1987,98075,47.5931,-122.071
533,6/24/2014,160000.0,3,1.5,1010,9600,1962,98198,47.4097,-122.316
534,2/18/2015,204000.0,3,1.0,1040,7405,1971,98010,47.3105,-122.021
535,2/18/2015,358000.0,3,2.25,1610,6655,1985,98058,47.4296,-122.161
536,5/1/2015,452000.0,4,1.75,1570,8268,1979,98011,47.7373,-122.197
537,12/4/2014,595000.0,2,2.0,1510,4000,1900,98103,47.6582,-122.345
538,4/10/2015,249000.0,3,2.0,1360,6082,1994,98042,47.3577,-122.16
539,3/10/2015,346900.0,4,2.5,1970,5106,1999,98055,47.449,-122.205
540,2/18/2015,2130000.0,3,2.5,5403,24069,1976,98166,47.4169,-122.348
541,10/30/2014,280000.0,4,2.5,1560,4350,2003,98056,47.5025,-122.186
542,10/13/2014,318888.0,4,1.75,2320,12000,1973,98032,47.3644,-122.28
543,9/11/2014,530000.0,3,2.25,2120,40518,1967,98075,47.5896,-122.009
544,11/21/2014,375000.0,3,2.25,2120,18500,1983,98031,47.3914,-122.169
545,4/22/2015,910000.0,4,2.5,3350,29242,1988,98052,47.7197,-122.131
546,5/23/2014,782000.0,4,2.5,2380,9614,1991,98006,47.5623,-122.116
547,3/19/2015,259950.0,2,2.0,1070,649,2008,98106,47.5213,-122.357
548,9/23/2014,315000.0,4,2.75,2300,18360,1979,98058,47.4518,-122.16
549,5/28/2014,215000.0,2,1.0,1320,8865,1943,98168,47.4949,-122.3
550,7/23/2014,705000.0,3,1.75,2180,10221,1946,98040,47.5885,-122.248
551,10/13/2014,1450000.0,3,3.0,4380,6320,1952,98199,47.6452,-122.411
552,5/8/2015,451000.0,3,1.75,1790,9813,1949,98155,47.749,-122.305
553,9/2/2014,261000.0,2,1.0,750,8125,1943,98055,47.4727,-122.198
554,11/17/2014,396000.0,3,1.5,1300,8280,1956,98028,47.7403,-122.256
555,7/22/2014,725000.0,4,2.5,2990,29170,1999,98059,47.5146,-122.117
556,6/20/2014,1950000.0,7,3.5,4640,15235,1965,98040,47.5666,-122.231
557,7/15/2014,238000.0,4,1.0,1400,7242,1959,98188,47.4339,-122.291
558,4/27/2015,750000.0,6,1.75,2750,9563,1973,98052,47.6368,-122.097
559,10/27/2014,331500.0,4,2.5,2050,10271,1998,98042,47.3628,-122.075
560,10/28/2014,460000.0,4,3.0,2230,108900,1978,98065,47.52,-121.845
561,7/7/2014,404950.0,4,2.25,2340,217014,1982,98092,47.2953,-122.083
562,12/17/2014,880000.0,3,2.5,2870,5163,2014,98103,47.6935,-122.352
563,6/13/2014,863000.0,4,2.5,4120,22370,1997,98074,47.6239,-122.023
564,12/16/2014,638700.0,3,1.75,2080,9162,1960,98005,47.5846,-122.168
565,7/28/2014,435000.0,3,2.5,1840,5680,2008,98053,47.6969,-122.026
566,12/31/2014,260000.0,3,1.0,1180,5350,1959,98178,47.505,-122.259
567,8/14/2014,671500.0,5,2.75,2160,4000,1927,98105,47.667,-122.289
568,10/22/2014,610000.0,3,1.0,1180,3400,1907,98109,47.6376,-122.353
569,12/18/2014,405000.0,2,0.75,1160,15029,1937,98014,47.6929,-121.87
570,7/18/2014,338900.0,4,2.5,1830,5612,2003,98038,47.3572,-122.015
571,1/23/2015,720000.0,4,4.0,3200,7708,2004,98075,47.5816,-121.97
572,4/24/2015,442000.0,5,3.0,2560,5445,1927,98108,47.5502,-122.311
573,6/3/2014,650000.0,5,2.75,2550,5040,1902,98122,47.6136,-122.299
574,1/2/2015,263500.0,3,1.75,1330,9917,1981,98058,47.4478,-122.161
575,12/17/2014,300000.0,2,1.0,1220,75794,1963,98038,47.4219,-122.007
576,12/9/2014,266000.0,3,2.5,1805,3402,2009,98002,47.3521,-122.212
577,12/11/2014,930000.0,4,4.0,6050,84942,2009,98077,47.7466,-122.029
578,1/27/2015,530000.0,4,2.5,2320,5493,2004,98028,47.7727,-122.229
579,12/11/2014,180000.0,3,1.0,1384,8960,1965,98023,47.3062,-122.371
580,5/16/2014,619000.0,3,2.5,2720,6439,2005,98065,47.5422,-121.86
581,8/21/2014,264000.0,3,1.5,1820,10608,1962,98003,47.3366,-122.306
582,7/1/2014,730000.0,2,2.25,2130,4920,1941,98116,47.573,-122.409
583,10/22/2014,439000.0,4,2.25,2060,10070,1975,98034,47.7258,-122.177
584,11/17/2014,268500.0,4,1.75,1420,7500,1981,98031,47.4025,-122.176
585,7/15/2014,330000.0,3,1.75,1510,15744,1985,98045,47.476,-121.755
586,8/19/2014,640000.0,3,2.5,2160,4000,1903,98122,47.6045,-122.307
587,7/8/2014,900000.0,3,2.5,3180,12600,1978,98074,47.6366,-122.058
588,9/30/2014,370000.0,3,2.25,2110,13300,1985,98038,47.3725,-122.06
589,3/14/2015,685000.0,3,2.0,2060,2900,1931,98144,47.5897,-122.292
590,9/4/2014,505000.0,3,1.5,1830,217800,1981,98053,47.6277,-121.972
591,10/21/2014,265000.0,3,1.75,1820,32666,1966,98022,47.1803,-121.974
592,3/24/2015,290000.0,3,2.5,1610,2937,2006,98055,47.4489,-122.188
593,9/2/2014,296000.0,4,2.5,1780,3600,2006,98038,47.3665,-122.017
594,2/13/2015,360000.0,4,2.5,1840,9611,1996,98178,47.4964,-122.251
595,6/4/2014,240500.0,3,1.75,1460,10584,1997,98168,47.492,-122.317
596,7/22/2014,372500.0,2,2.5,1400,2958,2007,98126,47.5496,-122.373
597,10/2/2014,595000.0,3,2.5,3370,14402,2004,98045,47.5008,-121.776
598,10/17/2014,515000.0,4,3.0,3590,8249,1997,98023,47.2846,-122.341
599,8/5/2014,1220000.0,4,2.25,3200,15367,1962,98040,47.5494,-122.216
600,10/9/2014,507000.0,2,1.75,1670,6460,2004,98053,47.7123,-122.027
601,2/4/2015,399950.0,4,2.0,2420,31465,1984,98092,47.3131,-122.115
602,8/20/2014,185000.0,3,1.75,1430,10816,1994,98010,47.3122,-121.996
603,8/25/2014,460000.0,3,1.75,1440,7070,1980,98052,47.6947,-122.125
604,2/24/2015,435500.0,3,2.25,1450,4789,1985,98029,47.5665,-122.018
605,4/8/2015,469000.0,4,2.75,3550,13938,1966,98188,47.425,-122.283
606,5/5/2014,531000.0,2,3.0,1270,1175,2000,98103,47.6634,-122.34
607,2/6/2015,443500.0,2,1.0,940,6804,1949,98177,47.7047,-122.373
608,11/26/2014,223000.0,3,2.0,1670,6824,1990,98042,47.3666,-122.084
609,4/17/2015,590000.0,4,3.5,3100,15842,1996,98028,47.7466,-122.242
610,12/9/2014,340000.0,2,2.5,1100,1760,1997,98103,47.6972,-122.35
611,11/5/2014,650000.0,3,2.0,1870,3388,1925,98199,47.6372,-122.395
612,9/25/2014,533600.0,3,2.5,1930,5080,1990,98029,47.5694,-122.001
613,6/10/2014,695000.0,3,2.75,2540,4694,2005,98074,47.6214,-122.024
614,6/17/2014,242000.0,3,1.75,1280,7524,1988,98031,47.3961,-122.188
615,1/14/2015,425000.0,3,2.25,1820,8814,1967,98125,47.7162,-122.309
616,5/6/2015,525000.0,3,2.25,1490,9414,1981,98052,47.6844,-122.113
617,9/22/2014,485000.0,3,2.5,1880,5502,1988,98029,47.5737,-122.018
618,1/13/2015,175000.0,3,1.0,1250,9775,1971,98045,47.4474,-121.771
619,6/19/2014,210000.0,3,2.0,1440,7210,1983,98092,47.3128,-122.184
620,4/15/2015,260000.0,3,2.5,1920,7415,1989,98031,47.4022,-122.171
621,6/23/2014,577000.0,3,2.5,2060,5750,1976,98116,47.5671,-122.391
622,10/21/2014,200000.0,3,1.5,1210,10588,1958,98002,47.2876,-122.212
623,2/25/2015,605000.0,2,1.75,1760,5000,1927,98117,47.682,-122.372
624,5/21/2014,325000.0,3,1.0,990,6750,1947,98133,47.7125,-122.331
625,8/14/2014,289500.0,3,1.0,960,6400,1944,98178,47.496,-122.239
626,8/8/2014,559950.0,3,2.5,1660,1458,2014,98144,47.5876,-122.309
627,4/6/2015,1040000.0,3,1.75,1900,9375,1941,98115,47.6821,-122.273
628,10/9/2014,543500.0,3,2.25,1270,2790,1970,98199,47.6581,-122.396
629,5/22/2014,480000.0,4,2.25,3250,34293,1983,98042,47.3496,-122.094
630,5/23/2014,218000.0,3,1.0,960,9633,1982,98022,47.1951,-122.001
631,6/22/2014,565000.0,2,1.75,1330,6000,1914,98199,47.6539,-122.396
632,12/12/2014,426700.0,3,1.75,2080,7700,1968,98056,47.5375,-122.178
633,9/12/2014,650000.0,3,2.5,2690,11575,1957,98028,47.7605,-122.267
634,9/24/2014,542000.0,2,1.0,890,3060,1910,98105,47.6663,-122.326
635,6/24/2014,415000.0,3,1.75,1070,8000,1977,98052,47.6978,-122.13
636,8/15/2014,214000.0,3,1.0,1200,8316,1953,98002,47.3221,-122.215
637,1/21/2015,245000.0,3,1.5,1360,8910,1949,98188,47.4488,-122.275
638,7/1/2014,314500.0,3,2.0,2050,13303,1993,98003,47.2681,-122.31
639,4/9/2015,1120000.0,3,1.5,3000,5750,1924,98116,47.5821,-122.39
640,3/3/2015,378000.0,2,2.0,1300,3850,1963,98136,47.5395,-122.39
641,7/28/2014,305000.0,4,2.5,2250,9091,1982,98001,47.336,-122.269
642,3/20/2015,595000.0,5,2.75,3740,6750,1978,98028,47.7679,-122.261
643,5/12/2015,729500.0,3,2.5,1660,1091,2015,98116,47.5818,-122.402
644,9/30/2014,430000.0,3,2.5,2360,6699,2003,98065,47.5317,-121.853
645,4/9/2015,240000.0,3,1.75,1760,6500,1987,98038,47.3647,-122.05
646,3/20/2015,545000.0,3,1.75,1680,6200,1916,98136,47.5338,-122.384
647,7/7/2014,530000.0,3,1.75,1320,2500,1918,98105,47.6681,-122.305
648,11/18/2014,157000.0,1,1.0,870,26326,1939,98198,47.4152,-122.3
649,4/7/2015,425000.0,4,1.0,1260,7645,1925,98146,47.5044,-122.35
650,11/17/2014,220000.0,3,1.0,1000,6020,1944,98166,47.4793,-122.346
651,11/24/2014,521000.0,4,1.75,2020,36400,1976,98077,47.7627,-122.076
652,5/23/2014,325000.0,3,1.0,1920,6862,1952,98118,47.5193,-122.274
653,4/3/2015,597500.0,3,2.0,2150,5400,1911,98126,47.555,-122.379
654,7/23/2014,337000.0,3,2.5,1470,3976,1999,98065,47.526,-121.826
655,4/22/2015,1000000.0,3,2.5,3180,10492,1991,98052,47.655,-122.124
656,11/20/2014,3070000.0,3,2.5,3930,55867,1957,98034,47.7022,-122.224
657,5/7/2014,495000.0,3,1.0,990,6000,1943,98105,47.6718,-122.267
658,1/2/2015,748000.0,4,3.5,2770,3330,2001,98052,47.6327,-122.109
659,9/2/2014,888000.0,3,1.5,1250,8710,1953,98004,47.6245,-122.198
660,3/24/2015,269900.0,3,1.75,1140,22267,1986,98045,47.4761,-121.758
661,11/13/2014,496500.0,4,2.5,2250,14440,1967,98027,47.5221,-122.045
662,1/21/2015,475000.0,3,2.5,1640,5097,1969,98155,47.7522,-122.278
