dateSold,price,bedrooms,bathrooms,livingArea,lotSize,yearBuilt,zipcode,latitude,longitude,state
05/09/2014,370000.0,4.0,2,2720.0,4791.0,1992.0,98030,47.3846,-122.169,Washington
17/10/2014,467000.0,5.0,2,2500.0,4791.0,1979.0,98072,47.7564,-122.144,Washington
09/02/2015,405000.0,3.0,1,1670.0,4791.0,1980.0,98034,47.7198,-122.193,Washington
02/07/2014,675000.0,5.0,2,2900.0,4791.0,1985.0,98006,47.5461,-122.151,Washington
12/08/2014,500000.0,2.0,1,1640.0,4791.0,1954.0,98006,47.5712,-122.143,Washington
23/07/2014,389999.0,4.0,2,1890.0,4791.0,1968.0,98166,47.4281,-122.343,Washington
24/02/2015,630000.0,4.0,1,2950.0,4791.0,1975.0,98034,47.7128,-122.223,Washington
22/10/2014,360000.0,4.0,2,2160.0,4791.0,1992.0,98001,47.3341,-122.255,Washington
02/10/2014,580000.0,4.0,3,3280.0,4791.0,1986.0,98056,47.5399,-122.181,Washington
09/07/2014,550000.0,3.0,2,1970.0,4791.0,1929.0,98126,47.5717,-122.375,Washington
10/07/2014,879000.0,4.0,2,3360.0,4791.0,1994.0,98075,47.5951,-122.017,Washington
22/08/2014,265000.0,3.0,2,1320.0,4791.0,1993.0,98042,47.3536,-122.144,Washington
04/03/2015,446500.0,3.0,2,2650.0,4791.0,1990.0,98059,47.5084,-122.154,Washington
02/06/2014,404000.0,3.0,1,2030.0,4791.0,1963.0,98108,47.5586,-122.311,Washington
29/05/2014,267500.0,3.0,1,1590.0,4791.0,1957.0,98188,47.4427,-122.274,Washington
11/08/2014,335000.0,3.0,2,2440.0,4791.0,1998.0,98003,47.3494,-122.301,Washington
19/06/2014,576000.0,3.0,2,1940.0,4791.0,1948.0,98117,47.6933,-122.393,Washington
01/04/2015,208633.0,3.0,2,2040.0,4791.0,2006.0,98038,47.3537,-122.0,Washington
15/01/2015,315000.0,3.0,2,2200.0,4791.0,1964.0,98166,47.476,-122.337,Washington
17/02/2015,725000.0,3.0,1,1920.0,4791.0,1913.0,98112,47.6239,-122.298,Washington
03/04/2015,550000.0,4.0,2,1800.0,4791.0,1965.0,98177,47.7776,-122.384,Washington
12/06/2014,610750.0,4.0,2,2180.0,4791.0,1984.0,98074,47.6459,-122.058,Washington
28/02/2015,550700.0,2.0,1,1010.0,4791.0,1908.0,98105,47.6692,-122.297,Washington
08/01/2015,665000.0,4.0,2,3320.0,4791.0,1960.0,98056,47.5376,-122.18,Washington
09/02/2015,834000.0,4.0,2,2370.0,4791.0,1928.0,98144,47.601,-122.294,Washington
23/10/2014,201000.0,5.0,1,1660.0,4791.0,1915.0,98065,47.529,-121.837,Washington
18/06/2014,1380000.0,4.0,3,4290.0,4791.0,1997.0,98006,47.5503,-122.102,Washington
09/12/2014,1400000.0,4.0,3,4290.0,4791.0,1997.0,98006,47.5503,-122.102,Washington
05/11/2014,305000.0,4.0,2,1950.0,4791.0,1979.0,98058,47.4441,-122.125,Washington
08/04/2015,487000.0,3.0,2,2590.0,4791.0,1948.0,98133,47.7357,-122.333,Washington
11/05/2015,390000.0,3.0,2,1930.0,4791.0,1988.0,98042,47.346,-122.157,Washington
23/07/2014,548000.0,2.0,1,1470.0,4791.0,1916.0,98103,47.6638,-122.345,Washington
22/11/2014,268750.0,4.0,1,800.0,4791.0,1943.0,98166,47.48,-122.336,Washington
13/05/2014,819900.0,5.0,2,3150.0,4791.0,2013.0,98052,47.6759,-122.151,Washington
23/10/2014,520000.0,3.0,2,2030.0,4791.0,1984.0,98027,47.5162,-122.057,Washington
21/07/2014,230000.0,3.0,2,1450.0,4791.0,2003.0,98001,47.2639,-122.252,Washington
02/02/2015,240000.0,3.0,1,1510.0,4791.0,1969.0,98023,47.2929,-122.371,Washington
05/09/2014,232000.0,2.0,1,1240.0,4791.0,1922.0,98146,47.4957,-122.352,Washington
11/03/2015,240500.0,2.0,1,1240.0,4791.0,1922.0,98146,47.4957,-122.352,Washington
27/10/2014,274975.0,3.0,2,3030.0,4791.0,1987.0,98077,47.7721,-122.093,Washington
05/09/2014,740000.0,4.0,2,2050.0,4791.0,1922.0,98102,47.644,-122.319,Washington
28/04/2015,186375.0,3.0,1,1000.0,4791.0,1952.0,98166,47.472,-122.344,Washington
25/07/2014,790000.0,3.0,2,2370.0,4791.0,1977.0,98005,47.592,-122.166,Washington
16/09/2014,880000.0,4.0,3,2800.0,4791.0,1951.0,98105,47.669,-122.275,Washington
16/04/2015,279000.0,6.0,1,2240.0,4791.0,1955.0,98198,47.42,-122.323,Washington
29/07/2014,295000.0,3.0,2,1810.0,4791.0,1991.0,98022,47.1913,-122.012,Washington
08/04/2015,640000.0,2.0,1,1070.0,4791.0,1924.0,98103,47.6666,-122.331,Washington
03/07/2014,940000.0,4.0,2,2490.0,4791.0,1968.0,98040,47.5639,-122.217,Washington
07/10/2014,260000.0,4.0,2,1960.0,4791.0,2003.0,98038,47.3483,-122.052,Washington
02/06/2014,559900.0,3.0,2,2930.0,4791.0,2004.0,98072,47.7648,-122.164,Washington
22/07/2014,791500.0,4.0,2,1510.0,4791.0,1911.0,98103,47.6794,-122.357,Washington
26/08/2014,265000.0,3.0,1,1420.0,4791.0,1954.0,98133,47.7535,-122.354,Washington
01/05/2015,245000.0,3.0,1,1740.0,4791.0,1954.0,98178,47.4945,-122.22,Washington
24/04/2015,485000.0,4.0,1,2560.0,4791.0,1962.0,98052,47.6945,-122.093,Washington
06/11/2014,684000.0,4.0,3,3040.0,4791.0,2010.0,98059,47.5222,-122.157,Washington
09/09/2014,425000.0,3.0,1,2500.0,4791.0,1957.0,98125,47.7222,-122.32,Washington
17/10/2014,309600.0,4.0,1,1275.0,4791.0,1991.0,98070,47.3796,-122.49,Washington
18/07/2014,552250.0,4.0,2,2580.0,4791.0,2002.0,98065,47.5374,-121.875,Washington
23/07/2014,165000.0,4.0,1,1000.0,4791.0,1943.0,98178,47.4897,-122.24,Washington
29/12/2014,239900.0,4.0,1,1000.0,4791.0,1943.0,98178,47.4897,-122.24,Washington
05/12/2014,320000.0,2.0,1,1070.0,4791.0,1930.0,98059,47.4716,-122.078,Washington
21/10/2014,206600.0,3.0,2,1390.0,4791.0,1987.0,98030,47.3581,-122.173,Washington
16/04/2015,387000.0,4.0,1,2500.0,4791.0,1973.0,98155,47.7713,-122.307,Washington
04/06/2014,299000.0,1.0,0,560.0,4791.0,1967.0,98014,47.675,-121.854,Washington
22/09/2014,855000.0,4.0,2,2270.0,4791.0,1965.0,98040,47.5603,-122.222,Washington
26/01/2015,315000.0,3.0,1,1900.0,4791.0,1954.0,98166,47.4147,-122.337,Washington
03/12/2014,437500.0,2.0,1,990.0,4791.0,1907.0,98103,47.68,-122.353,Washington
24/03/2015,252000.0,4.0,1,1550.0,4791.0,1969.0,98001,47.3117,-122.27,Washington
04/06/2014,375000.0,4.0,1,2200.0,4791.0,1955.0,98118,47.543,-122.28,Washington
06/08/2014,300000.0,4.0,2,1910.0,4791.0,2005.0,98038,47.3607,-122.034,Washington
06/10/2014,420000.0,4.0,1,1750.0,4791.0,1954.0,98006,47.5759,-122.137,Washington
05/05/2014,900000.0,3.0,1,1330.0,4791.0,1928.0,98033,47.6891,-122.159,Washington
05/08/2014,679900.0,3.0,2,2440.0,4791.0,2000.0,98116,47.565,-122.381,Washington
05/06/2014,463000.0,3.0,2,1640.0,4791.0,1992.0,98053,47.6359,-121.974,Washington
28/08/2014,380000.0,5.0,2,2760.0,4791.0,1978.0,98059,47.4769,-122.141,Washington
10/12/2014,329500.0,4.0,2,1820.0,4791.0,1994.0,98038,47.3845,-122.029,Washington
19/08/2014,604950.0,3.0,2,2110.0,4791.0,2013.0,98033,47.6743,-122.184,Washington
17/09/2014,795000.0,5.0,2,3040.0,4791.0,1966.0,98006,47.5651,-122.164,Washington
30/01/2015,465000.0,3.0,2,1840.0,4791.0,1994.0,98045,47.4853,-121.709,Washington
26/03/2015,673000.0,4.0,2,2990.0,4791.0,2002.0,98166,47.4508,-122.359,Washington
01/10/2014,810000.0,4.0,2,3520.0,4791.0,1991.0,98074,47.6375,-122.016,Washington
23/04/2015,785000.0,4.0,2,2440.0,4791.0,1989.0,98075,47.5944,-122.042,Washington
20/11/2014,338000.0,4.0,3,2090.0,4791.0,1986.0,98056,47.4888,-122.182,Washington
04/12/2014,280000.0,3.0,2,1430.0,4791.0,1993.0,98056,47.5112,-122.19,Washington
01/10/2014,315000.0,4.0,2,2180.0,4791.0,1954.0,98133,47.7711,-122.341,Washington
24/03/2015,530000.0,4.0,2,2180.0,4791.0,1954.0,98133,47.7711,-122.341,Washington
23/12/2014,380000.0,5.0,3,3450.0,4791.0,2004.0,98023,47.2813,-122.345,Washington
11/08/2014,297000.0,3.0,2,1450.0,4791.0,1994.0,98056,47.5038,-122.189,Washington
20/05/2014,730000.0,4.0,2,3230.0,4791.0,2004.0,98075,47.5823,-121.97,Washington
09/06/2014,450000.0,3.0,1,1640.0,4791.0,1940.0,98125,47.7164,-122.304,Washington
27/10/2014,275000.0,3.0,3,1590.0,4791.0,1997.0,98038,47.3624,-122.045,Washington
29/04/2015,595000.0,4.0,2,2020.0,4791.0,1960.0,98115,47.6831,-122.329,Washington
21/04/2015,435000.0,3.0,1,1300.0,4791.0,1904.0,98144,47.592,-122.307,Washington
16/09/2014,270000.0,2.0,1,1380.0,4791.0,1954.0,98011,47.7461,-122.195,Washington
05/08/2014,950000.0,3.0,3,4040.0,4791.0,1986.0,98077,47.7268,-122.06,Washington
13/03/2015,389000.0,4.0,2,2130.0,4791.0,2001.0,98019,47.7237,-121.959,Washington
21/01/2015,560000.0,4.0,2,2550.0,4791.0,1968.0,98052,47.6283,-122.095,Washington
28/07/2014,1350000.0,5.0,3,4800.0,14984.0,1998.0,98006,47.5543,-122.148,Washington
11/11/2014,799000.0,4.0,2,2510.0,4791.0,1969.0,98040,47.5483,-122.226,Washington
25/06/2014,365500.0,3.0,2,1410.0,4791.0,1983.0,98072,47.7591,-122.146,Washington
15/05/2014,252350.0,3.0,2,1650.0,4791.0,1979.0,98058,47.4612,-122.169,Washington
05/09/2014,403950.0,4.0,2,2120.0,4791.0,1993.0,98146,47.4987,-122.365,Washington
01/08/2014,385000.0,4.0,1,2040.0,4791.0,1954.0,98177,47.772,-122.358,Washington
10/12/2014,345000.0,4.0,1,1550.0,4791.0,1957.0,98106,47.5287,-122.35,Washington
17/09/2014,490000.0,3.0,2,1980.0,4791.0,1979.0,98008,47.6109,-122.114,Washington
18/06/2014,330000.0,3.0,2,1600.0,4791.0,2005.0,98019,47.7736,-121.901,Washington
12/05/2014,927000.0,4.0,2,3300.0,4791.0,1953.0,98004,47.6294,-122.218,Washington
28/07/2014,1120000.0,4.0,2,3840.0,4791.0,1983.0,98040,47.5634,-122.213,Washington
30/04/2015,330000.0,2.0,1,1220.0,4791.0,1950.0,98028,47.7405,-122.241,Washington
09/03/2015,530000.0,5.0,2,2720.0,4791.0,1958.0,98008,47.5976,-122.118,Washington
23/06/2014,365000.0,4.0,2,1940.0,4791.0,1962.0,98006,47.5722,-122.129,Washington
19/06/2014,378750.0,3.0,2,2160.0,4791.0,1909.0,98118,47.5644,-122.289,Washington
19/06/2014,269900.0,4.0,1,1530.0,4791.0,1968.0,98058,47.4556,-122.157,Washington
06/03/2015,557000.0,3.0,3,1710.0,4791.0,2008.0,98122,47.6055,-122.305,Washington
25/08/2014,360000.0,4.0,1,3730.0,4791.0,1974.0,98022,47.1775,-122.022,Washington
22/04/2015,352000.0,2.0,1,940.0,4791.0,1937.0,98117,47.6879,-122.385,Washington
24/02/2015,437000.0,3.0,2,1750.0,4791.0,1994.0,98045,47.4807,-121.779,Washington
18/06/2014,322500.0,4.0,2,1820.0,4791.0,1994.0,98038,47.3845,-122.032,Washington
12/09/2014,650000.0,3.0,3,1510.0,4791.0,2001.0,98116,47.5815,-122.402,Washington
06/08/2014,450000.0,3.0,2,1290.0,4791.0,2001.0,98103,47.6609,-122.344,Washington
17/04/2015,278500.0,3.0,2,1570.0,4791.0,1998.0,98092,47.3163,-122.188,Washington
27/04/2015,364950.0,4.0,2,1930.0,4791.0,1995.0,98055,47.4309,-122.191,Washington
11/09/2014,840000.0,4.0,3,2840.0,4791.0,1986.0,98038,47.401,-122.026,Washington
18/03/2015,268000.0,3.0,2,1550.0,4791.0,1991.0,98031,47.404,-122.191,Washington
16/07/2014,517534.0,2.0,1,833.0,4791.0,2006.0,98070,47.3889,-122.482,Washington
04/11/2014,632925.0,3.0,2,2990.0,4791.0,1978.0,98077,47.7718,-122.095,Washington
23/07/2014,577500.0,3.0,2,2000.0,4791.0,1995.0,98034,47.7067,-122.2,Washington
12/02/2015,339000.0,4.0,1,2390.0,4791.0,1920.0,98178,47.504,-122.227,Washington
09/09/2014,570000.0,3.0,1,2910.0,4791.0,1967.0,98052,47.7015,-122.164,Washington
26/06/2014,563500.0,4.0,1,2085.0,4791.0,1964.0,98024,47.5753,-121.95,Washington
05/01/2015,423000.0,4.0,2,2200.0,4791.0,1962.0,98133,47.7448,-122.333,Washington
23/12/2014,355000.0,3.0,2,1860.0,4791.0,2012.0,98019,47.7318,-121.982,Washington
03/12/2014,482000.0,2.0,1,950.0,4791.0,1941.0,98103,47.6885,-122.337,Washington
30/07/2014,625000.0,3.0,1,1600.0,4791.0,1955.0,98006,47.5724,-122.179,Washington
19/12/2014,538000.0,3.0,2,2250.0,4791.0,1988.0,98056,47.5272,-122.169,Washington
07/01/2015,380000.0,3.0,2,2280.0,4791.0,1985.0,98058,47.4334,-122.161,Washington
17/07/2014,375000.0,2.0,1,940.0,4791.0,1909.0,98122,47.6073,-122.308,Washington
03/04/2015,245000.0,3.0,2,1530.0,4791.0,1996.0,98038,47.3592,-122.046,Washington
14/11/2014,310000.0,5.0,1,2190.0,4791.0,1947.0,98166,47.4546,-122.337,Washington
25/02/2015,1300000.0,3.0,2,2350.0,4791.0,1976.0,98004,47.6408,-122.219,Washington
06/05/2014,397000.0,4.0,2,1440.0,4791.0,1971.0,98034,47.7245,-122.2,Washington
12/05/2015,365000.0,3.0,2,2200.0,4791.0,2005.0,98058,47.4362,-122.178,Washington
28/10/2014,328500.0,4.0,3,2290.0,4791.0,1990.0,98042,47.3739,-122.156,Washington
08/09/2014,988000.0,4.0,3,4040.0,4791.0,1987.0,98052,47.7205,-122.127,Washington
22/07/2014,1000000.0,4.0,2,2610.0,4791.0,1922.0,98103,47.6636,-122.33,Washington
03/09/2014,237000.0,3.0,2,1490.0,4791.0,2005.0,98055,47.4324,-122.197,Washington
19/09/2014,525000.0,4.0,2,2450.0,4791.0,2003.0,98011,47.7734,-122.224,Washington
16/09/2014,749000.0,4.0,2,1710.0,4791.0,1976.0,98006,47.559,-122.164,Washington
12/03/2015,843000.0,3.0,2,3130.0,4791.0,1991.0,98052,47.6954,-122.103,Washington
08/07/2014,438000.0,2.0,2,1270.0,4791.0,2000.0,98115,47.6776,-122.318,Washington
16/09/2014,578000.0,3.0,1,2120.0,4791.0,1977.0,98146,47.504,-122.382,Washington
23/09/2014,227950.0,3.0,1,1670.0,4791.0,1954.0,98001,47.2613,-122.255,Washington
22/07/2014,196000.0,3.0,2,2070.0,4791.0,1974.0,98001,47.3417,-122.271,Washington
15/07/2014,641000.0,2.0,1,1420.0,4791.0,1953.0,98105,47.6694,-122.275,Washington
22/04/2015,350000.0,3.0,1,1250.0,4791.0,1980.0,98038,47.4056,-121.955,Washington
19/08/2014,205000.0,3.0,1,940.0,4791.0,1960.0,98032,47.3838,-122.289,Washington
02/12/2014,400000.0,3.0,1,1920.0,4791.0,1968.0,98072,47.7487,-122.082,Washington
10/11/2014,1030000.0,3.0,2,3545.0,4791.0,2005.0,98027,47.5534,-122.078,Washington
19/03/2015,505000.0,3.0,2,1260.0,4791.0,1972.0,98034,47.7355,-122.18,Washington
09/10/2014,475000.0,5.0,2,2340.0,4791.0,1975.0,98034,47.7206,-122.211,Washington
05/11/2014,520000.0,3.0,2,2590.0,4791.0,1977.0,98028,47.7691,-122.262,Washington
02/05/2015,1450000.0,3.0,4,3970.0,4791.0,1977.0,98034,47.7183,-122.258,Washington
31/12/2014,333500.0,3.0,1,1220.0,4791.0,1965.0,98011,47.7736,-122.214,Washington
22/02/2015,232000.0,3.0,1,1400.0,4791.0,1976.0,98038,47.362,-122.029,Washington
21/04/2015,691100.0,3.0,2,2360.0,4791.0,1983.0,98006,47.5698,-122.121,Washington
14/10/2014,811000.0,3.0,1,1870.0,4791.0,1960.0,98040,47.5505,-122.221,Washington
20/05/2014,551000.0,3.0,2,2830.0,4791.0,2001.0,98028,47.7605,-122.234,Washington
08/01/2015,496500.0,3.0,2,2260.0,4791.0,1994.0,98072,47.7356,-122.157,Washington
26/11/2014,705000.0,3.0,3,1970.0,4791.0,1980.0,98070,47.3844,-122.438,Washington
12/06/2014,578000.0,4.0,2,3140.0,4791.0,1966.0,98055,47.4904,-122.226,Washington
28/01/2015,255000.0,3.0,1,1240.0,4791.0,1986.0,98042,47.3663,-122.089,Washington
26/06/2014,1050000.0,4.0,3,3450.0,4791.0,2007.0,98006,47.5637,-122.123,Washington
05/03/2015,348000.0,3.0,2,2570.0,4791.0,1989.0,98042,47.3759,-122.125,Washington
04/11/2014,230000.0,3.0,2,1510.0,4791.0,1985.0,98031,47.3912,-122.167,Washington
09/12/2014,359500.0,4.0,2,2390.0,4791.0,1988.0,98023,47.3305,-122.371,Washington
12/11/2014,330000.0,3.0,1,980.0,4791.0,1953.0,98133,47.7617,-122.357,Washington
23/05/2014,80000.0,1.0,0,430.0,4791.0,1912.0,98014,47.6499,-121.909,Washington
01/12/2014,465000.0,3.0,1,1480.0,4791.0,1954.0,98133,47.7311,-122.353,Washington
15/10/2014,325000.0,4.0,2,1850.0,4791.0,1997.0,98042,47.3701,-122.107,Washington
07/01/2015,340500.0,3.0,2,2270.0,4791.0,1947.0,98168,47.4857,-122.318,Washington
06/01/2015,342500.0,3.0,2,1810.0,4791.0,1993.0,98038,47.3724,-122.042,Washington
23/06/2014,290900.0,2.0,2,1610.0,4791.0,1930.0,98178,47.4855,-122.266,Washington
13/02/2015,868700.0,3.0,4,3840.0,4791.0,2000.0,98074,47.6336,-122.064,Washington
13/11/2014,1200000.0,4.0,2,4110.0,4791.0,1928.0,98125,47.717,-122.281,Washington
14/10/2014,1150000.0,4.0,3,4190.0,4791.0,2000.0,98074,47.6332,-122.066,Washington
11/08/2014,859900.0,4.0,2,3390.0,4791.0,2011.0,98074,47.5906,-122.062,Washington
08/08/2014,520000.0,4.0,2,1890.0,4791.0,2003.0,98029,47.5461,-121.998,Washington
11/07/2014,460000.0,3.0,2,1610.0,4791.0,2005.0,98118,47.5674,-122.29,Washington
01/09/2014,438924.0,3.0,1,1050.0,4791.0,1949.0,98115,47.6943,-122.29,Washington
06/04/2015,315000.0,2.0,1,630.0,4791.0,1918.0,98126,47.5486,-122.38,Washington
18/07/2014,590000.0,4.0,2,2910.0,4791.0,1975.0,98033,47.6658,-122.188,Washington
04/11/2014,378500.0,4.0,1,1700.0,4791.0,1955.0,98006,47.5772,-122.153,Washington
03/06/2014,328500.0,3.0,2,1950.0,4791.0,1990.0,98042,47.3875,-122.161,Washington
25/03/2015,849950.0,3.0,3,2990.0,4791.0,1973.0,98005,47.6344,-122.174,Washington
27/10/2014,525000.0,3.0,1,1350.0,4791.0,1950.0,98136,47.5275,-122.391,Washington
28/04/2015,295000.0,4.0,2,2160.0,4791.0,1978.0,98023,47.3078,-122.378,Washington
21/07/2014,207950.0,2.0,2,890.0,4791.0,1917.0,98118,47.5158,-122.264,Washington
16/12/2014,699900.0,4.0,2,2810.0,4791.0,2002.0,98075,47.5985,-121.977,Washington
10/02/2015,1280000.0,5.0,2,3400.0,4791.0,1977.0,98027,47.5645,-122.082,Washington
20/11/2014,452000.0,4.0,1,1580.0,4791.0,1963.0,98052,47.6734,-122.154,Washington
05/02/2015,370000.0,3.0,2,1680.0,4791.0,1987.0,98055,47.4734,-122.186,Washington
27/01/2015,232000.0,3.0,1,1300.0,4791.0,1968.0,98042,47.3811,-122.087,Washington
30/10/2014,669950.0,5.0,2,2820.0,4791.0,1960.0,98034,47.7081,-122.215,Washington
14/06/2014,397500.0,3.0,2,1510.0,4791.0,1972.0,98034,47.7193,-122.216,Washington
12/05/2014,490000.0,2.0,2,1230.0,4791.0,2004.0,98112,47.6192,-122.301,Washington
28/01/2015,725000.0,4.0,2,2110.0,4791.0,1925.0,98116,47.5836,-122.387,Washington
17/09/2014,299000.0,3.0,2,3080.0,4791.0,1958.0,98032,47.3841,-122.284,Washington
18/08/2014,625000.0,2.0,1,1490.0,4791.0,1900.0,98116,47.5872,-122.39,Washington
06/11/2014,437500.0,3.0,2,2120.0,4791.0,2000.0,98065,47.5322,-121.88,Washington
10/05/2015,650000.0,4.0,2,3180.0,4791.0,2003.0,98065,47.5416,-121.864,Washington
19/05/2014,475000.0,2.0,1,1490.0,4791.0,1929.0,98117,47.6799,-122.381,Washington
02/05/2014,342000.0,3.0,2,1930.0,4791.0,1966.0,98042,47.3672,-122.151,Washington
15/10/2014,1200000.0,4.0,2,2770.0,4791.0,1999.0,98033,47.684,-122.205,Washington
10/02/2015,280000.0,3.0,1,1670.0,4791.0,1963.0,98055,47.4404,-122.191,Washington
21/05/2014,240000.0,2.0,1,1330.0,4791.0,1993.0,98188,47.4467,-122.281,Washington
27/05/2014,529000.0,3.0,1,1210.0,4791.0,1924.0,98107,47.6729,-122.363,Washington
02/02/2015,442000.0,3.0,1,1190.0,4791.0,1941.0,98136,47.5346,-122.385,Washington
08/05/2014,615000.0,2.0,1,1540.0,4791.0,1946.0,98119,47.6454,-122.373,Washington
12/06/2014,1490000.0,4.0,3,4030.0,4791.0,2006.0,98033,47.6821,-122.196,Washington
05/05/2015,585000.0,4.0,1,2430.0,4791.0,1981.0,98052,47.7206,-122.11,Washington
05/03/2015,480000.0,4.0,2,2600.0,4791.0,2005.0,98059,47.4877,-122.139,Washington
21/07/2014,1100000.0,5.0,3,4410.0,4791.0,1990.0,98053,47.6554,-122.018,Washington
05/11/2014,290000.0,4.0,1,1330.0,4791.0,1949.0,98133,47.7343,-122.347,Washington
20/08/2014,615000.0,3.0,1,1900.0,4791.0,1951.0,98116,47.5789,-122.393,Washington
11/03/2015,300000.0,2.0,1,1100.0,4791.0,1950.0,98133,47.7439,-122.339,Washington
29/10/2014,308000.0,3.0,1,1980.0,4791.0,1932.0,98030,47.3818,-122.225,Washington
07/05/2015,750000.0,3.0,2,2400.0,4791.0,2001.0,98033,47.6734,-122.173,Washington
05/08/2014,890000.0,4.0,3,3180.0,4791.0,2005.0,98059,47.4711,-122.084,Washington
25/03/2015,288000.0,3.0,1,1190.0,4791.0,1958.0,98058,47.452,-122.177,Washington
06/09/2014,190000.0,2.0,1,630.0,4791.0,1943.0,98178,47.4973,-122.221,Washington
26/03/2015,515000.0,5.0,3,2530.0,4791.0,2005.0,98133,47.7546,-122.341,Washington
05/11/2014,235000.0,4.0,1,1690.0,4791.0,1930.0,98055,47.4667,-122.215,Washington
18/08/2014,275000.0,2.0,1,940.0,4791.0,1951.0,98126,47.5186,-122.374,Washington
21/11/2014,727500.0,2.0,2,1240.0,4791.0,1952.0,98004,47.6221,-122.193,Washington
20/06/2014,650000.0,4.0,2,3040.0,4791.0,2003.0,98053,47.683,-122.039,Washington
05/11/2014,365000.0,4.0,1,1590.0,4791.0,1944.0,98125,47.7315,-122.305,Washington
08/10/2014,662000.0,3.0,1,2500.0,4791.0,1984.0,98052,47.6917,-122.084,Washington
29/04/2015,270500.0,3.0,2,1780.0,4791.0,1978.0,98038,47.3608,-122.056,Washington
05/05/2015,200000.0,2.0,1,1360.0,4791.0,1978.0,98092,47.2852,-122.19,Washington
24/02/2015,970000.0,4.0,3,4740.0,4791.0,1987.0,98075,47.5931,-122.071,Washington
24/06/2014,160000.0,3.0,1,1010.0,4791.0,1962.0,98198,47.4097,-122.316,Washington
18/02/2015,204000.0,3.0,1,1040.0,4791.0,1971.0,98010,47.3105,-122.021,Washington
18/02/2015,358000.0,3.0,2,1610.0,4791.0,1985.0,98058,47.4296,-122.161,Washington
01/05/2015,452000.0,4.0,1,1570.0,4791.0,1979.0,98011,47.7373,-122.197,Washington
04/12/2014,595000.0,2.0,2,1510.0,4791.0,1900.0,98103,47.6582,-122.345,Washington
10/04/2015,249000.0,3.0,2,1360.0,4791.0,1994.0,98042,47.3577,-122.16,Washington
10/03/2015,346900.0,4.0,2,1970.0,4791.0,1999.0,98055,47.449,-122.205,Washington
30/10/2014,280000.0,4.0,2,1560.0,4791.0,2003.0,98056,47.5025,-122.186,Washington
13/10/2014,318888.0,4.0,1,2320.0,4791.0,1973.0,98032,47.3644,-122.28,Washington
11/09/2014,530000.0,3.0,2,2120.0,4791.0,1967.0,98075,47.5896,-122.009,Washington
21/11/2014,375000.0,3.0,2,2120.0,4791.0,1983.0,98031,47.3914,-122.169,Washington
22/04/2015,910000.0,4.0,2,3350.0,4791.0,1988.0,98052,47.7197,-122.131,Washington
23/05/2014,782000.0,4.0,2,2380.0,4791.0,1991.0,98006,47.5623,-122.116,Washington
19/03/2015,259950.0,2.0,2,1070.0,4791.0,2008.0,98106,47.5213,-122.357,Washington
23/09/2014,315000.0,4.0,2,2300.0,4791.0,1979.0,98058,47.4518,-122.16,Washington
28/05/2014,215000.0,2.0,1,1320.0,4791.0,1943.0,98168,47.4949,-122.3,Washington
23/07/2014,705000.0,3.0,1,2180.0,4791.0,1946.0,98040,47.5885,-122.248,Washington
13/10/2014,1450000.0,3.0,3,4380.0,4791.0,1952.0,98199,47.6452,-122.411,Washington
08/05/2015,451000.0,3.0,1,1790.0,4791.0,1949.0,98155,47.749,-122.305,Washington
02/09/2014,261000.0,2.0,1,750.0,4791.0,1943.0,98055,47.4727,-122.198,Washington
17/11/2014,396000.0,3.0,1,1300.0,4791.0,1956.0,98028,47.7403,-122.256,Washington
22/07/2014,725000.0,4.0,2,2990.0,4791.0,1999.0,98059,47.5146,-122.117,Washington
15/07/2014,238000.0,4.0,1,1400.0,4791.0,1959.0,98188,47.4339,-122.291,Washington
27/04/2015,750000.0,6.0,1,2750.0,4791.0,1973.0,98052,47.6368,-122.097,Washington
27/10/2014,331500.0,4.0,2,2050.0,4791.0,1998.0,98042,47.3628,-122.075,Washington
28/10/2014,460000.0,4.0,3,2230.0,4791.0,1978.0,98065,47.52,-121.845,Washington
07/07/2014,404950.0,4.0,2,2340.0,4791.0,1982.0,98092,47.2953,-122.083,Washington
17/12/2014,880000.0,3.0,2,2870.0,4791.0,2014.0,98103,47.6935,-122.352,Washington
13/06/2014,863000.0,4.0,2,4120.0,4791.0,1997.0,98074,47.6239,-122.023,Washington
16/12/2014,638700.0,3.0,1,2080.0,4791.0,1960.0,98005,47.5846,-122.168,Washington
28/07/2014,435000.0,3.0,2,1840.0,4791.0,2008.0,98053,47.6969,-122.026,Washington
31/12/2014,260000.0,3.0,1,1180.0,4791.0,1959.0,98178,47.505,-122.259,Washington
14/08/2014,671500.0,5.0,2,2160.0,4791.0,1927.0,98105,47.667,-122.289,Washington
22/10/2014,610000.0,3.0,1,1180.0,4791.0,1907.0,98109,47.6376,-122.353,Washington
18/12/2014,405000.0,2.0,0,1160.0,4791.0,1937.0,98014,47.6929,-121.87,Washington
18/07/2014,338900.0,4.0,2,1830.0,4791.0,2003.0,98038,47.3572,-122.015,Washington
23/01/2015,720000.0,4.0,4,3200.0,4791.0,2004.0,98075,47.5816,-121.97,Washington
24/04/2015,442000.0,5.0,3,2560.0,4791.0,1927.0,98108,47.5502,-122.311,Washington
03/06/2014,650000.0,5.0,2,2550.0,4791.0,1902.0,98122,47.6136,-122.299,Washington
